timestamp,device,ecg_value
2026-08-21T17:34:35.908073,patient_01,1744
2026-08-21T17:34:35.908073,patient_01,1712
2026-08-21T17:34:35.908073,patient_01,1312
2026-08-21T17:34:35.908073,patient_01,976
2026-08-21T17:34:35.908073,patient_01,1232
2026-08-21T17:34:35.908073,patient_01,1648
2026-08-21T17:34:35.912036,patient_01,1617
2026-08-21T17:34:35.912036,patient_01,1184
2026-08-21T17:34:35.912036,patient_01,992
2026-08-21T17:34:35.912036,patient_01,1233
2026-08-21T17:34:35.912036,patient_01,1601
2026-08-21T17:34:35.912036,patient_01,1633
2026-08-21T17:34:35.912036,patient_01,1312
